a6c247,212.75807857752428950421,2
687374,505.59371040391710948782,3
b0ff79,534.41743983519100721417,3
991f09,723.92402916328174608315,3
4820ef,721.73402303064527207349,3
98c51a,189.44656238633626893356,2
efc375,76.57675887630658921396,2
80cfb6,947.06969120545717102765,3
e77e2d,62.64982043070833894247,2
2ee9e2,8426.56750996513407746962,1
d7e414,788.29753266136765195567,3
954f43,8721.97374451448346023221,1
ae9a28,97.61659694949419819177,2
2f6143,585.07520884070964026662,3
270ff8,9552.98785720991063795905,1
6cc9c7,9560.14419347323442869205,1
6dcf93,887.54323838334772139464,3
fe7b3f,876.73542189191831466136,3
e04b65,8743.82296252617411146773,1
2f9215,133.54400023962139797587,2
51ca4d,155.23208431248998725788,2
b92f3b,245.73563030216029297155,2
b93fe1,9459.90634203108799467641,1
